place,placeName,abstract,country,subject,broaderSubject,placeType,broaderPlaceType,population
http://dbpedia.org/resource/County_Galway,County Galway,"County Galway (/ˈɡɔːlweɪ/ GAWL-way; Irish: Contae na Gaillimhe) is a county in Ireland. It is in the West of Ireland, taking up the south of the province of Connacht. There are several Irish-speaking areas in the west of the county. The traditional county includes, and is named for, the city of Galway, but the city and county are separate local government areas, administered by the local authorities of Galway City Council in the urban area and Galway County Council in the rest of the county. The population of the county was 276,451 at the 2022 census.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:County_Galway,http://dbpedia.org/resource/Category:Counties_of_the_United_Kingdom_(1801–1922),http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,276451
http://dbpedia.org/resource/County_Galway,County Galway,"County Galway (/ˈɡɔːlweɪ/ GAWL-way; Irish: Contae na Gaillimhe) is a county in Ireland. It is in the West of Ireland, taking up the south of the province of Connacht. There are several Irish-speaking areas in the west of the county. The traditional county includes, and is named for, the city of Galway, but the city and county are separate local government areas, administered by the local authorities of Galway City Council in the urban area and Galway County Council in the rest of the county. The population of the county was 276,451 at the 2022 census.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Counties_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Subdivisions_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,276451
http://dbpedia.org/resource/County_Galway,County Galway,"County Galway (/ˈɡɔːlweɪ/ GAWL-way; Irish: Contae na Gaillimhe) is a county in Ireland. It is in the West of Ireland, taking up the south of the province of Connacht. There are several Irish-speaking areas in the west of the county. The traditional county includes, and is named for, the city of Galway, but the city and county are separate local government areas, administered by the local authorities of Galway City Council in the urban area and Galway County Council in the rest of the county. The population of the county was 276,451 at the 2022 census.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Counties_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Counties_of_Ireland,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,276451
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:County_Kerry,http://dbpedia.org/resource/Category:Local_government_areas_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:County_Kerry,http://dbpedia.org/resource/Category:Counties_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:County_Kerry,http://dbpedia.org/resource/Category:Counties_of_the_United_Kingdom_(1801–1922),http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:County_Kerry,http://dbpedia.org/resource/Category:Munster,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Local_government_areas_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Subdivisions_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Local_government_areas_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:First-level_administrative_divisions_by_country,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Counties_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Subdivisions_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
http://dbpedia.org/resource/County_Kerry,County Kerry,"County Kerry (Irish: Contae Chiarraí) is a county in Ireland. It is located in the South-West Region and forms part of the province of Munster. It is named after the Ciarraige who lived in part of the present county. The population of the county was 155,258 at the 2022 census, A popular tourist destination, Kerry's geography is defined by the MacGillycuddy's Reeks mountains, the Dingle, Iveragh and Beara peninsulas, and the Blasket and Skellig islands. It is bordered by County Limerick to the north-east and Cork County to the south and south-east.",http://dbpedia.org/resource/Republic_of_Ireland,http://dbpedia.org/resource/Category:Counties_of_the_Republic_of_Ireland,http://dbpedia.org/resource/Category:Counties_of_Ireland,http://dbpedia.org/resource/Counties_of_Ireland,http://dbpedia.org/ontology/AdministrativeRegion,155258
