geographical_entity_1,geographical_entity_2,F-score
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Sligo,0.83
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Waterford,0.83
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Leitrim,0.83
http://dbpedia.org/resource/County_Westmeath,http://dbpedia.org/resource/County_Cavan,0.83
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Leitrim,0.83
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Mayo,0.83
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Cork,0.83
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Galway,0.83
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Meath,0.83
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Kerry,0.83
http://dbpedia.org/resource/County_Waterford,http://dbpedia.org/resource/County_Offaly,0.83
http://dbpedia.org/resource/County_Waterford,http://dbpedia.org/resource/County_Laois,0.83
http://dbpedia.org/resource/County_Sligo,http://dbpedia.org/resource/County_Laois,0.83
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Westmeath,0.83
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Wicklow,0.83
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Waterford,0.83
http://dbpedia.org/resource/County_Sligo,http://dbpedia.org/resource/County_Offaly,0.83
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Sligo,0.83
http://dbpedia.org/resource/County_Waterford,http://dbpedia.org/resource/County_Cavan,0.83
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Galway,0.83
http://dbpedia.org/resource/County_Mayo,http://dbpedia.org/resource/County_Laois,0.83
http://dbpedia.org/resource/County_Mayo,http://dbpedia.org/resource/County_Offaly,0.83
http://dbpedia.org/resource/County_Mayo,http://dbpedia.org/resource/County_Cavan,0.83
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Offaly,0.82
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Laois,0.82
http://dbpedia.org/resource/County_Laois,http://dbpedia.org/resource/County_Longford,0.82
http://dbpedia.org/resource/Skellig_Islands,http://dbpedia.org/resource/Little_Skellig,0.82
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Longford,0.82
http://dbpedia.org/resource/Inishnee,http://dbpedia.org/resource/Dinish_Island,0.81
"http://dbpedia.org/resource/Inishbofin,_County_Donegal",http://dbpedia.org/resource/Arranmore,0.81
http://dbpedia.org/resource/Tireragh,"http://dbpedia.org/resource/Carbury,_County_Sligo",0.81
http://dbpedia.org/resource/Tireragh,http://dbpedia.org/resource/Coolavin,0.81
http://dbpedia.org/resource/Tireragh,http://dbpedia.org/resource/Leyny,0.81
http://dbpedia.org/resource/County_Sligo,http://dbpedia.org/resource/County_Longford,0.81
http://dbpedia.org/resource/Porthall,http://dbpedia.org/resource/Rathmullan,0.81
http://dbpedia.org/resource/Porthall,http://dbpedia.org/resource/Newtown_Cunningham,0.81
http://dbpedia.org/resource/County_Waterford,http://dbpedia.org/resource/County_Longford,0.81
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Newtown_Cunningham,0.81
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Mayo,0.81
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Rathmullan,0.81
"http://dbpedia.org/resource/Carbury,_County_Sligo",http://dbpedia.org/resource/Leyny,0.81
http://dbpedia.org/resource/County_Mayo,http://dbpedia.org/resource/County_Longford,0.81
http://dbpedia.org/resource/Arranmore,"http://dbpedia.org/resource/Inishbofin,_County_Donegal",0.81
http://dbpedia.org/resource/Carrigaline,http://dbpedia.org/resource/Kilworth,0.81
http://dbpedia.org/resource/Porthall,http://dbpedia.org/resource/Manorcunningham,0.81
http://dbpedia.org/resource/Carrigaline,http://dbpedia.org/resource/Cloyne,0.81
http://dbpedia.org/resource/Carrigaline,http://dbpedia.org/resource/Carrigtwohill,0.81
http://dbpedia.org/resource/Carrigtwohill,http://dbpedia.org/resource/Cloyne,0.81
http://dbpedia.org/resource/Carrigtwohill,http://dbpedia.org/resource/Carrigaline,0.81
http://dbpedia.org/resource/Carrigtwohill,http://dbpedia.org/resource/Kilworth,0.81
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Waterford,0.81
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Sligo,0.81
"http://dbpedia.org/resource/Carbury,_County_Sligo",http://dbpedia.org/resource/Coolavin,0.81
http://dbpedia.org/resource/County_Leitrim,http://dbpedia.org/resource/County_Longford,0.81
"http://dbpedia.org/resource/Carbury,_County_Sligo",http://dbpedia.org/resource/Tireragh,0.81
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Porthall,0.81
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Rathmullan,0.81
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Newtown_Cunningham,0.81
http://dbpedia.org/resource/Manorcunningham,http://dbpedia.org/resource/Laghy,0.81
http://dbpedia.org/resource/Balrothery,http://dbpedia.org/resource/Garristown,0.81
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Leitrim,0.81
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Galway,0.81
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Cork,0.81
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Kerry,0.81
http://dbpedia.org/resource/Garristown,http://dbpedia.org/resource/Balrothery,0.81
http://dbpedia.org/resource/Porthall,http://dbpedia.org/resource/Laghy,0.81
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Porthall,0.81
http://dbpedia.org/resource/Kilworth,http://dbpedia.org/resource/Carrigtwohill,0.81
http://dbpedia.org/resource/County_Galway,http://dbpedia.org/resource/County_Longford,0.81
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Manorcunningham,0.81
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Porthall,0.81
http://dbpedia.org/resource/Coolavin,http://dbpedia.org/resource/Leyny,0.81
http://dbpedia.org/resource/Coolavin,"http://dbpedia.org/resource/Carbury,_County_Sligo",0.81
http://dbpedia.org/resource/Coolavin,http://dbpedia.org/resource/Tireragh,0.81
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Manorcunningham,0.81
http://dbpedia.org/resource/Kilworth,http://dbpedia.org/resource/Cloyne,0.81
http://dbpedia.org/resource/Cloyne,http://dbpedia.org/resource/Carrigaline,0.81
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Laghy,0.81
http://dbpedia.org/resource/Cloyne,http://dbpedia.org/resource/Carrigtwohill,0.81
http://dbpedia.org/resource/Cloyne,http://dbpedia.org/resource/Kilworth,0.81
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Laghy,0.81
http://dbpedia.org/resource/County_Cork,http://dbpedia.org/resource/County_Longford,0.81
http://dbpedia.org/resource/Laghy,http://dbpedia.org/resource/Porthall,0.81
http://dbpedia.org/resource/Newtown_Cunningham,http://dbpedia.org/resource/Rathmullan,0.81
http://dbpedia.org/resource/Dinish_Island,http://dbpedia.org/resource/Inishnee,0.81
http://dbpedia.org/resource/County_Kerry,http://dbpedia.org/resource/County_Longford,0.81
http://dbpedia.org/resource/Kilworth,http://dbpedia.org/resource/Carrigaline,0.81
http://dbpedia.org/resource/Leyny,"http://dbpedia.org/resource/Carbury,_County_Sligo",0.81
http://dbpedia.org/resource/Leyny,http://dbpedia.org/resource/Tireragh,0.81
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Manorcunningham,0.81
http://dbpedia.org/resource/Rathmullan,http://dbpedia.org/resource/Newtown_Cunningham,0.81
http://dbpedia.org/resource/Leyny,http://dbpedia.org/resource/Coolavin,0.81
http://dbpedia.org/resource/Collanmore_Island,http://dbpedia.org/resource/Inishlyre,0.8
http://dbpedia.org/resource/Eighter_Island,http://dbpedia.org/resource/Inishsirrer,0.8
http://dbpedia.org/resource/County_Tipperary,http://dbpedia.org/resource/County_Kerry,0.8
http://dbpedia.org/resource/County_Tipperary,http://dbpedia.org/resource/County_Waterford,0.8
http://dbpedia.org/resource/County_Tipperary,http://dbpedia.org/resource/County_Cork,0.8
http://dbpedia.org/resource/Little_Skellig,http://dbpedia.org/resource/Skellig_Islands,0.8
http://dbpedia.org/resource/Inishlyre,http://dbpedia.org/resource/Collanmore_Island,0.8
http://dbpedia.org/resource/County_Kerry,http://dbpedia.org/resource/County_Tipperary,0.8
http://dbpedia.org/resource/County_Cork,http://dbpedia.org/resource/County_Tipperary,0.8
http://dbpedia.org/resource/County_Waterford,http://dbpedia.org/resource/County_Tipperary,0.8
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Eighter_Island,0.8
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Offaly,0.79
http://dbpedia.org/resource/County_Offaly,http://dbpedia.org/resource/County_Cavan,0.79
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Laois,0.79
http://dbpedia.org/resource/County_Laois,http://dbpedia.org/resource/County_Cavan,0.79
http://dbpedia.org/resource/County_Cavan,http://dbpedia.org/resource/County_Longford,0.77
http://dbpedia.org/resource/Annagry,http://dbpedia.org/resource/Carrigart,0.77
http://dbpedia.org/resource/Tipperary_(town),http://dbpedia.org/resource/Emly,0.77
http://dbpedia.org/resource/Inishsirrer,http://dbpedia.org/resource/Inishmeane,0.77
http://dbpedia.org/resource/County_Longford,http://dbpedia.org/resource/County_Cavan,0.77
http://dbpedia.org/resource/Inishmeane,http://dbpedia.org/resource/Inishsirrer,0.77
http://dbpedia.org/resource/Emly,http://dbpedia.org/resource/Tipperary_(town),0.77
http://dbpedia.org/resource/Carrigart,http://dbpedia.org/resource/Annagry,0.77
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Inishcorker,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Inishcorker,0.76
http://dbpedia.org/resource/Mason_Island,http://dbpedia.org/resource/Caher_Island,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Inishark,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Illauneeragh_West,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Inishark,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Inchamakinna,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Glashedy,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Inisheltia,0.76
http://dbpedia.org/resource/County_Westmeath,http://dbpedia.org/resource/South_Dublin,0.76
http://dbpedia.org/resource/Mason_Island,http://dbpedia.org/resource/Inishcorker,0.76
http://dbpedia.org/resource/County_Westmeath,http://dbpedia.org/resource/Dún_Laoghaire–Rathdown,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Mason_Island,0.76
http://dbpedia.org/resource/Mutton_Island,http://dbpedia.org/resource/Inisheltia,0.76
http://dbpedia.org/resource/Mutton_Island,http://dbpedia.org/resource/Inishdalla,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Inchamakinna,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Beginish_Island,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Caher_Island,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Caher_Island,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Magharee_Islands,0.76
http://dbpedia.org/resource/Mason_Island,http://dbpedia.org/resource/Magharee_Islands,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Beginish_Island,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Magharee_Islands,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Deenish_Island,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Mason_Island,0.76
http://dbpedia.org/resource/Mason_Island,http://dbpedia.org/resource/Beginish_Island,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Mutton_Island,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Inishdalla,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Inisheltia,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Roancarrigmore,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Beginish_Island,0.76
http://dbpedia.org/resource/Caher_Island,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Inisheltia,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Magharee_Islands,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Inishcorker,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Inishark,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Inchamakinna,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Illauneeragh_West,0.76
http://dbpedia.org/resource/Owey_Island,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Deenish_Island,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Roancarrigmore,0.76
http://dbpedia.org/resource/Beiginis,http://dbpedia.org/resource/Inis_na_Bró,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Roancarrigmore,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Mason_Island,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Rotten_Island,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Illauneeragh,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Glashedy,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Illauneeragh_West,0.76
http://dbpedia.org/resource/Owey_Island,http://dbpedia.org/resource/Illauneeragh,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Deenish_Island,0.76
http://dbpedia.org/resource/Inishdalla,http://dbpedia.org/resource/Illauneeragh,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Rotten_Island,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Roancarrigmore,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Owey_Island,0.76
http://dbpedia.org/resource/Caher_Island,http://dbpedia.org/resource/Mutton_Island,0.76
http://dbpedia.org/resource/Mutton_Island,http://dbpedia.org/resource/Owey_Island,0.76
http://dbpedia.org/resource/Beginish_Island,http://dbpedia.org/resource/Illauneeragh,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Owey_Island,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Illauneeragh,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Caher_Island,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Beginish_Island,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Illauneeragh_West,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Inchamakinna,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Inishcorker,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Deenish_Island,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Glashedy,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Illauneeragh_West,0.76
http://dbpedia.org/resource/Beginish_Island,http://dbpedia.org/resource/Mutton_Island,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Inchamakinna,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Inishark,0.76
http://dbpedia.org/resource/Inishcorker,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.76
http://dbpedia.org/resource/Beginish_Island,"http://dbpedia.org/resource/Mutton_Island,_County_Galway",0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Inisheltia,0.76
http://dbpedia.org/resource/Inishcorker,http://dbpedia.org/resource/Inisheltia,0.76
http://dbpedia.org/resource/Deenish_Island,http://dbpedia.org/resource/Roancarrigmore,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Deenish_Island,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Illauneeragh,0.76
http://dbpedia.org/resource/Glashedy,http://dbpedia.org/resource/Mason_Island,0.76
http://dbpedia.org/resource/Mason_Island,http://dbpedia.org/resource/Rotten_Island,0.76
http://dbpedia.org/resource/Omey_Island,http://dbpedia.org/resource/Illauneeragh_West,0.76
